locus_tag	ftype	length_bp	gene	EC_number	COG	product
DLCOOICO_02460	CDS	129				hypothetical protein
DLCOOICO_02461	CDS	198				hypothetical protein
DLCOOICO_02462	CDS	153				hypothetical protein
DLCOOICO_02463	CDS	540				hypothetical protein
DLCOOICO_02464	CDS	315	bolA		COG0271	DNA-binding transcriptional regulator BolA
DLCOOICO_02465	CDS	276	xylB_2	2.7.1.17	COG1070	Xylulose kinase
DLCOOICO_02466	CDS	378	uhpC_3		COG2271	Membrane sensor protein UhpC
DLCOOICO_02467	CDS	243				hypothetical protein
DLCOOICO_02468	CDS	471				hypothetical protein
DLCOOICO_02469	CDS	330				hypothetical protein
DLCOOICO_02470	CDS	387	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
DLCOOICO_02471	CDS	387	scaC	7.2.2.5	COG1121	Manganese import ATP-binding protein ScaC
DLCOOICO_02472	CDS	651				hypothetical protein
DLCOOICO_02473	CDS	339				hypothetical protein
DLCOOICO_02474	CDS	384	zntB		COG0598	Zinc transport protein ZntB
DLCOOICO_02475	CDS	171				hypothetical protein
DLCOOICO_02476	CDS	696	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
DLCOOICO_02477	tRNA	90				tRNA-Ser(cga)
DLCOOICO_02478	CDS	594	mexB_2		COG0841	Multidrug resistance protein MexB
DLCOOICO_02479	CDS	447	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
DLCOOICO_02480	CDS	297	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
DLCOOICO_02481	CDS	489	cysG		COG0007	Siroheme synthase
DLCOOICO_02482	CDS	477				hypothetical protein
DLCOOICO_02483	CDS	687				hypothetical protein
DLCOOICO_02484	CDS	225				hypothetical protein
DLCOOICO_02485	CDS	342	marA			Multiple antibiotic resistance protein MarA
DLCOOICO_02486	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
DLCOOICO_02487	CDS	237				hypothetical protein
DLCOOICO_02488	CDS	138				hypothetical protein
DLCOOICO_02489	CDS	492	iscR		COG1959	HTH-type transcriptional regulator IscR
DLCOOICO_02490	CDS	186	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
DLCOOICO_02491	CDS	444	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
DLCOOICO_02492	CDS	249				hypothetical protein
DLCOOICO_02493	CDS	234	dinI			DNA damage-inducible protein I
DLCOOICO_02494	CDS	690	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
DLCOOICO_02495	CDS	198				hypothetical protein
DLCOOICO_02496	CDS	291				hypothetical protein
DLCOOICO_02497	CDS	327				hypothetical protein
DLCOOICO_02498	CDS	312				hypothetical protein
DLCOOICO_02499	CDS	507				hypothetical protein
DLCOOICO_02500	CDS	459				hypothetical protein
DLCOOICO_02501	CDS	429				hypothetical protein
DLCOOICO_02502	tRNA	77				tRNA-Pro(tgg)
DLCOOICO_02503	CDS	270				hypothetical protein
DLCOOICO_02504	CDS	231	dmlR_4			HTH-type transcriptional regulator DmlR
DLCOOICO_02505	CDS	267	minE		COG0851	Cell division topological specificity factor
DLCOOICO_02506	CDS	717	araA	5.3.1.4	COG2160	L-arabinose isomerase
DLCOOICO_02507	CDS	456				hypothetical protein
DLCOOICO_02508	CDS	129				hypothetical protein
DLCOOICO_02509	CDS	192				hypothetical protein
DLCOOICO_02510	CDS	291	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
DLCOOICO_02511	CDS	249				hypothetical protein
DLCOOICO_02512	CDS	177	sbmC		COG3449	DNA gyrase inhibitor
DLCOOICO_02513	CDS	360				hypothetical protein
DLCOOICO_02514	CDS	162	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
DLCOOICO_02515	CDS	384				hypothetical protein
DLCOOICO_02516	CDS	375				hypothetical protein
DLCOOICO_02517	CDS	369				hypothetical protein
DLCOOICO_02518	CDS	672	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
DLCOOICO_02519	CDS	459				hypothetical protein
DLCOOICO_02520	CDS	567	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
DLCOOICO_02521	CDS	228				hypothetical protein
DLCOOICO_02522	CDS	585				hypothetical protein
DLCOOICO_02523	CDS	303	bsmA			Lipoprotein BsmA
DLCOOICO_02524	CDS	243	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
DLCOOICO_02525	CDS	540				hypothetical protein
DLCOOICO_02526	CDS	426	can	4.2.1.1	COG0288	Carbonic anhydrase 2
DLCOOICO_02527	CDS	276				hypothetical protein
DLCOOICO_02528	CDS	297				hypothetical protein
DLCOOICO_02529	CDS	396	mscS		COG0668	Small-conductance mechanosensitive channel
DLCOOICO_02530	CDS	411	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
DLCOOICO_02531	CDS	726	gltI		COG0834	Glutamate/aspartate import solute-binding protein
DLCOOICO_02532	CDS	315				hypothetical protein
DLCOOICO_02533	CDS	399	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
DLCOOICO_02534	CDS	243				hypothetical protein
DLCOOICO_02535	CDS	528				hypothetical protein
DLCOOICO_02536	CDS	267				hypothetical protein
DLCOOICO_02537	CDS	528	cntO_2			Metal-pseudopaline receptor CntO
DLCOOICO_02538	CDS	414	yccU		COG1832	putative protein YccU
DLCOOICO_02539	CDS	234	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
DLCOOICO_02540	CDS	336	eutS		COG4810	Ethanolamine utilization protein EutS
DLCOOICO_02541	CDS	696	eno	4.2.1.11	COG0148	Enolase
DLCOOICO_02542	CDS	219	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
DLCOOICO_02543	CDS	399	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
DLCOOICO_02544	CDS	120				hypothetical protein
DLCOOICO_02545	CDS	420				hypothetical protein
DLCOOICO_02546	CDS	273				hypothetical protein
DLCOOICO_02547	CDS	285	groL			60 kDa chaperonin
DLCOOICO_02548	CDS	243	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
DLCOOICO_02549	CDS	222				hypothetical protein
DLCOOICO_02550	CDS	243	ydjI		COG0191	putative protein YdjI
DLCOOICO_02551	CDS	255				hypothetical protein
DLCOOICO_02552	CDS	459				hypothetical protein
DLCOOICO_02553	CDS	159				hypothetical protein
DLCOOICO_02554	CDS	612	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
DLCOOICO_02555	CDS	300	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
DLCOOICO_02556	CDS	324	ygbE			Inner membrane protein YgbE
DLCOOICO_02557	CDS	255	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
DLCOOICO_02558	CDS	537	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
DLCOOICO_02559	CDS	627	iclR		COG1414	Transcriptional repressor IclR
DLCOOICO_02560	CDS	426				hypothetical protein
DLCOOICO_02561	CDS	486				hypothetical protein
DLCOOICO_02562	CDS	453				hypothetical protein
DLCOOICO_02563	CDS	438	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
DLCOOICO_02564	CDS	189				hypothetical protein
DLCOOICO_02565	CDS	219				hypothetical protein
DLCOOICO_02566	CDS	252	yjfF			Inner membrane ABC transporter permease protein YjfF
DLCOOICO_02567	CDS	192	acrB		COG0841	Multidrug efflux pump subunit AcrB
DLCOOICO_02568	CDS	165				hypothetical protein
DLCOOICO_02569	CDS	318				hypothetical protein
DLCOOICO_02570	CDS	375	yobA		COG2372	Protein YobA
DLCOOICO_02571	CDS	423	hslJ		COG3187	Heat shock protein HslJ
DLCOOICO_02572	CDS	123	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
DLCOOICO_02573	CDS	348	grxD		COG0278	Glutaredoxin 4
DLCOOICO_02574	CDS	750	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
DLCOOICO_02575	CDS	708				hypothetical protein
DLCOOICO_02576	CDS	534	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
DLCOOICO_02577	CDS	375	ves		COG3758	Protein Ves
DLCOOICO_02578	CDS	417	manX_2	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
DLCOOICO_02579	CDS	402	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
DLCOOICO_02580	CDS	264	glnA	6.3.1.2	COG0174	Glutamine synthetase
DLCOOICO_02581	CDS	204				hypothetical protein
DLCOOICO_02582	tRNA	77				tRNA-Arg(tct)
DLCOOICO_02583	CDS	648	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
DLCOOICO_02584	CDS	396	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
DLCOOICO_02585	CDS	543	rcdA		COG3226	HTH-type transcriptional regulator RcdA
DLCOOICO_02586	CDS	588				hypothetical protein
DLCOOICO_02587	CDS	240	ftsP		COG2132	Cell division protein FtsP
DLCOOICO_02588	CDS	474				hypothetical protein
DLCOOICO_02589	CDS	153	ytfJ		COG3054	putative protein YtfJ
DLCOOICO_02590	CDS	558	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
DLCOOICO_02591	CDS	687	clcD	3.1.1.45		Carboxymethylenebutenolidase
DLCOOICO_02592	CDS	381				hypothetical protein
DLCOOICO_02593	CDS	591	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
DLCOOICO_02594	CDS	285				hypothetical protein
DLCOOICO_02595	CDS	438				hypothetical protein
DLCOOICO_02596	CDS	303				hypothetical protein
DLCOOICO_02597	CDS	165				hypothetical protein
DLCOOICO_02598	CDS	690	rbsR		COG1609	Ribose operon repressor
DLCOOICO_02599	CDS	282				hypothetical protein
DLCOOICO_02600	CDS	465				hypothetical protein
DLCOOICO_02601	CDS	162				hypothetical protein
DLCOOICO_02602	CDS	498				hypothetical protein
DLCOOICO_02603	CDS	375	ipdC	4.1.1.74	COG3961	Indole-3-pyruvate decarboxylase
DLCOOICO_02604	CDS	246	yfeO			Putative ion-transport protein YfeO
DLCOOICO_02605	CDS	168				hypothetical protein
DLCOOICO_02606	CDS	186				hypothetical protein
DLCOOICO_02607	CDS	432				hypothetical protein
DLCOOICO_02608	CDS	120				hypothetical protein
DLCOOICO_02609	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
DLCOOICO_02610	CDS	231	fliP_1		COG1338	Flagellar biosynthetic protein FliP
DLCOOICO_02611	CDS	366	degU		COG2197	Transcriptional regulatory protein DegU
DLCOOICO_02612	CDS	207	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
DLCOOICO_02613	CDS	168	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
DLCOOICO_02614	CDS	243				hypothetical protein
DLCOOICO_02615	CDS	654	dadA_2	1.4.99.-	COG0665	D-amino acid dehydrogenase
DLCOOICO_02616	CDS	612				hypothetical protein
DLCOOICO_02617	CDS	672	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
DLCOOICO_02618	CDS	414	kduI	5.3.1.17	COG3717	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
DLCOOICO_02619	CDS	243				hypothetical protein
DLCOOICO_02620	CDS	318				hypothetical protein
DLCOOICO_02621	CDS	177	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
DLCOOICO_02622	CDS	216				hypothetical protein
DLCOOICO_02623	CDS	198				hypothetical protein
DLCOOICO_02624	CDS	153				hypothetical protein
DLCOOICO_02625	CDS	375	iprA_1			Inhibitor of hydrogen peroxide resistance
DLCOOICO_02626	CDS	339	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
DLCOOICO_02627	CDS	288	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
DLCOOICO_02628	CDS	201				hypothetical protein
DLCOOICO_02629	CDS	264				hypothetical protein
DLCOOICO_02630	CDS	117				hypothetical protein
DLCOOICO_02631	CDS	108	glpT		COG2271	Glycerol-3-phosphate transporter
DLCOOICO_02632	CDS	360	yhjX			putative MFS-type transporter YhjX
DLCOOICO_02633	CDS	480				hypothetical protein
DLCOOICO_02634	CDS	408				hypothetical protein
DLCOOICO_02635	CDS	192	lipA	2.8.1.8	COG0320	Lipoyl synthase
DLCOOICO_02636	CDS	204	tatE		COG1826	Sec-independent protein translocase protein TatE
DLCOOICO_02637	CDS	627	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
DLCOOICO_02638	CDS	462	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
DLCOOICO_02639	CDS	147	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
DLCOOICO_02640	CDS	285				hypothetical protein
DLCOOICO_02641	CDS	393	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
DLCOOICO_02642	CDS	252	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
DLCOOICO_02643	CDS	267				hypothetical protein
DLCOOICO_02644	CDS	507				hypothetical protein
DLCOOICO_02645	CDS	330	tyrA		COG0287	T-protein
DLCOOICO_02646	CDS	213	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
DLCOOICO_02647	CDS	267				hypothetical protein
DLCOOICO_02648	CDS	291				hypothetical protein
DLCOOICO_02649	CDS	480	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
DLCOOICO_02650	CDS	486				hypothetical protein
DLCOOICO_02651	CDS	195	cusB			Cation efflux system protein CusB
DLCOOICO_02652	CDS	372				hypothetical protein
DLCOOICO_02653	CDS	630	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
DLCOOICO_02654	CDS	657	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
DLCOOICO_02655	CDS	267				hypothetical protein
DLCOOICO_02656	CDS	186				hypothetical protein
DLCOOICO_02657	CDS	402				hypothetical protein
DLCOOICO_02658	CDS	285				hypothetical protein
DLCOOICO_02659	CDS	249				hypothetical protein
DLCOOICO_02660	CDS	468				hypothetical protein
DLCOOICO_02661	CDS	225				hypothetical protein
DLCOOICO_02662	CDS	432				hypothetical protein
DLCOOICO_02663	CDS	135				hypothetical protein
DLCOOICO_02664	CDS	321	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
DLCOOICO_02665	CDS	237				hypothetical protein
DLCOOICO_02666	CDS	264				hypothetical protein
DLCOOICO_02667	CDS	312	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
DLCOOICO_02668	CDS	486				hypothetical protein
DLCOOICO_02669	CDS	144				hypothetical protein
DLCOOICO_02670	CDS	234	yedF		COG0425	Putative sulfur carrier protein YedF
DLCOOICO_02671	CDS	102	fliE		COG1677	Flagellar hook-basal body complex protein FliE
DLCOOICO_02672	CDS	180	ampG		COG0477	Anhydromuropeptide permease
DLCOOICO_02673	CDS	153				hypothetical protein
DLCOOICO_02674	CDS	297	caiB	2.8.3.21	COG1804	L-carnitine CoA-transferase
DLCOOICO_02675	CDS	561	tldD	3.4.-.-	COG0312	Metalloprotease TldD
DLCOOICO_02676	CDS	630	cah	4.2.1.1	COG3338	Carbonic anhydrase
DLCOOICO_02677	CDS	432	mglC		COG4211	Galactoside transport system permease protein MglC
DLCOOICO_02678	CDS	195				hypothetical protein
DLCOOICO_02679	CDS	534	ygaZ		COG1296	Inner membrane protein YgaZ
DLCOOICO_02680	CDS	495	sohB	3.4.21.-	COG0616	putative protease SohB
DLCOOICO_02681	CDS	129	yciN			Protein YciN
DLCOOICO_02682	CDS	468	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
DLCOOICO_02683	CDS	192				hypothetical protein
DLCOOICO_02684	CDS	417	pphA	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
DLCOOICO_02685	CDS	636	yegT			Putative nucleoside transporter YegT
DLCOOICO_02686	CDS	378				hypothetical protein
DLCOOICO_02687	CDS	702	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
DLCOOICO_02688	CDS	324				hypothetical protein
DLCOOICO_02689	CDS	324				hypothetical protein
DLCOOICO_02690	CDS	693	lldR		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
DLCOOICO_02691	CDS	306				hypothetical protein
DLCOOICO_02692	CDS	414	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
DLCOOICO_02693	CDS	336	ydgC		COG3136	Inner membrane protein YdgC
DLCOOICO_02694	CDS	495				hypothetical protein
DLCOOICO_02695	CDS	312				hypothetical protein
DLCOOICO_02696	CDS	261	yfhL		COG1145	Ferredoxin YfhL
DLCOOICO_02697	CDS	243	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
DLCOOICO_02698	CDS	234				hypothetical protein
DLCOOICO_02699	CDS	312				hypothetical protein
DLCOOICO_02700	CDS	477				hypothetical protein
DLCOOICO_02701	CDS	474				hypothetical protein
DLCOOICO_02702	CDS	336	topA	5.6.2.1		DNA topoisomerase 1
DLCOOICO_02703	CDS	189				hypothetical protein
DLCOOICO_02704	CDS	258				hypothetical protein
DLCOOICO_02705	CDS	270				hypothetical protein
DLCOOICO_02706	CDS	276				hypothetical protein
DLCOOICO_02707	CDS	300	pgm	5.4.2.2	COG0033	Phosphoglucomutase
DLCOOICO_02708	CDS	306	potE		COG0531	Putrescine transporter PotE
DLCOOICO_02709	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
DLCOOICO_02710	CDS	138				hypothetical protein
DLCOOICO_02711	CDS	276	asr			Acid shock protein
DLCOOICO_02712	CDS	420				hypothetical protein
DLCOOICO_02713	CDS	237				hypothetical protein
DLCOOICO_02714	CDS	468	malP_3	2.4.1.1	COG0058	Maltodextrin phosphorylase
DLCOOICO_02715	CDS	600	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
DLCOOICO_02716	CDS	135				hypothetical protein
DLCOOICO_02717	CDS	330				hypothetical protein
DLCOOICO_02718	CDS	624				hypothetical protein
DLCOOICO_02719	CDS	456				hypothetical protein
DLCOOICO_02720	CDS	168	proY		COG1113	Proline-specific permease ProY
DLCOOICO_02721	CDS	162				hypothetical protein
DLCOOICO_02722	CDS	507	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
DLCOOICO_02723	CDS	471	yehC_2		COG3121	putative fimbrial chaperone YehC
DLCOOICO_02724	CDS	294	ybfE			putative protein YbfE
DLCOOICO_02725	CDS	108				hypothetical protein
DLCOOICO_02726	CDS	234	rbn	3.1.-.-	COG1234	Ribonuclease BN
DLCOOICO_02727	CDS	318				hypothetical protein
DLCOOICO_02728	CDS	174	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
DLCOOICO_02729	CDS	123				hypothetical protein
DLCOOICO_02730	CDS	99				hypothetical protein
DLCOOICO_02731	CDS	198				hypothetical protein
DLCOOICO_02732	CDS	207				hypothetical protein
DLCOOICO_02733	CDS	216	tdcG_2	4.3.1.17	COG1760	L-serine dehydratase TdcG
DLCOOICO_02734	CDS	321	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
DLCOOICO_02735	CDS	165				hypothetical protein
DLCOOICO_02736	CDS	180				hypothetical protein
DLCOOICO_02737	CDS	510				hypothetical protein
DLCOOICO_02738	CDS	606	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
DLCOOICO_02739	CDS	621	yhjE			Inner membrane metabolite transport protein YhjE
DLCOOICO_02740	CDS	192	djlA		COG1076	Co-chaperone protein DjlA
DLCOOICO_02741	CDS	363	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
DLCOOICO_02742	CDS	435		4.3.1.2		Methylaspartate ammonia-lyase
DLCOOICO_02743	CDS	438	hicB		COG1598	Antitoxin HicB
DLCOOICO_02744	CDS	132				hypothetical protein
DLCOOICO_02745	CDS	504	ybhA	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
DLCOOICO_02746	CDS	138	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
DLCOOICO_02747	CDS	546	dgcC	2.7.7.65		putative diguanylate cyclase DgcC
DLCOOICO_02748	CDS	684	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
DLCOOICO_02749	CDS	390	benM			HTH-type transcriptional regulator BenM
DLCOOICO_02750	CDS	261				hypothetical protein
DLCOOICO_02751	CDS	144				hypothetical protein
DLCOOICO_02752	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
DLCOOICO_02753	CDS	552	mntC		COG1108	Manganese transport system membrane protein MntC
DLCOOICO_02754	CDS	402				hypothetical protein
DLCOOICO_02755	CDS	630	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
DLCOOICO_02756	CDS	198				hypothetical protein
DLCOOICO_02757	CDS	483	fecC		COG0609	Fe(3+) dicitrate transport system permease protein FecC
DLCOOICO_02758	CDS	237				hypothetical protein
DLCOOICO_02759	CDS	528				hypothetical protein
DLCOOICO_02760	CDS	333				hypothetical protein
DLCOOICO_02761	CDS	132				hypothetical protein
DLCOOICO_02762	CDS	285				hypothetical protein
DLCOOICO_02763	CDS	465				hypothetical protein
DLCOOICO_02764	CDS	219	fliN		COG1886	Flagellar motor switch protein FliN
DLCOOICO_02765	CDS	375	fliO		COG3190	Flagellar protein FliO
DLCOOICO_02766	CDS	549	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
DLCOOICO_02767	CDS	432	pepT	3.4.11.4	COG2195	Peptidase T
DLCOOICO_02768	CDS	189				hypothetical protein
DLCOOICO_02769	CDS	150	mdtG			Multidrug resistance protein MdtG
DLCOOICO_02770	CDS	348				hypothetical protein
DLCOOICO_02771	CDS	360				hypothetical protein
DLCOOICO_02772	CDS	270				hypothetical protein
DLCOOICO_02773	CDS	366	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
DLCOOICO_02774	CDS	291				hypothetical protein
DLCOOICO_02775	CDS	162	ompN		COG3203	Outer membrane porin N
DLCOOICO_02776	rRNA	501				16S ribosomal RNA (partial)
DLCOOICO_02777	CDS	186	smg			Protein Smg
DLCOOICO_02778	CDS	306				hypothetical protein
DLCOOICO_02779	CDS	264				hypothetical protein
DLCOOICO_02780	CDS	255				hypothetical protein
DLCOOICO_02781	CDS	237	kdgR		COG1414	Transcriptional regulator KdgR
DLCOOICO_02782	CDS	240				hypothetical protein
DLCOOICO_02783	CDS	318				hypothetical protein
DLCOOICO_02784	CDS	222	bhsA_2			Multiple stress resistance protein BhsA
DLCOOICO_02785	CDS	300				hypothetical protein
DLCOOICO_02786	CDS	120				hypothetical protein
DLCOOICO_02787	CDS	333				hypothetical protein
DLCOOICO_02788	CDS	498	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
DLCOOICO_02789	CDS	150				hypothetical protein
DLCOOICO_02790	CDS	114				hypothetical protein
DLCOOICO_02791	CDS	282				hypothetical protein
DLCOOICO_02792	CDS	417				hypothetical protein
DLCOOICO_02793	CDS	654	tyrP		COG0814	Tyrosine-specific transport protein
DLCOOICO_02794	CDS	159				hypothetical protein
DLCOOICO_02795	CDS	207				hypothetical protein
DLCOOICO_02796	CDS	270				hypothetical protein
DLCOOICO_02797	CDS	321				hypothetical protein
DLCOOICO_02798	CDS	276				hypothetical protein
DLCOOICO_02799	CDS	522	entS		COG0477	Enterobactin exporter EntS
DLCOOICO_02800	CDS	213				hypothetical protein
DLCOOICO_02801	CDS	174				hypothetical protein
DLCOOICO_02802	CDS	165				hypothetical protein
DLCOOICO_02803	CDS	258				hypothetical protein
DLCOOICO_02804	CDS	399				hypothetical protein
DLCOOICO_02805	CDS	324				hypothetical protein
DLCOOICO_02806	CDS	489				hypothetical protein
DLCOOICO_02807	CDS	249				hypothetical protein
DLCOOICO_02808	CDS	237	katG	1.11.1.21	COG0376	Catalase-peroxidase
DLCOOICO_02809	CDS	282	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
DLCOOICO_02810	CDS	441				hypothetical protein
DLCOOICO_02811	CDS	405				hypothetical protein
